0.026	0.452	0.182	0.004	0.2	0.136
0.024	0.456	0.198	0.002	0.196	0.124
0.03	0.452	0.156	0.002	0.226	0.134
0.028	0.452	0.196	0.004	0.194	0.126
0.04	0.452	0.166	0.002	0.214	0.126
0.03400000000000001	0.45200000000000007	0.17800000000000002	0.0020000000000000005	0.20600000000000002	0.12800000000000003
0.04000000000000001	0.45000000000000007	0.17600000000000002	0.004000000000000001	0.20600000000000002	0.12400000000000001
0.024	0.436	0.214	0.004	0.198	0.124
0.036000000000000004	0.45400000000000007	0.18000000000000002	0.0020000000000000005	0.19800000000000004	0.13000000000000003
0.036000000000000004	0.4580000000000001	0.17800000000000002	0.0020000000000000005	0.20000000000000004	0.12600000000000003
