SampleID	FT_infant_stool	adult_oral	adult_skin	adult_stool	vaginal	Unknown
11712.SUBJECT25.ORAL.531	0.0	0.005473572873361608	0.005370288632839021	0.0006000000000000001	0.0008	0.0006000000000000001
11712.SUBJECT34.ORAL.733	0.0028284271247461905	0.015493224325491465	0.013926952286842948	0.0022271057451320087	0.0	0.0
11713.11.F.11B	0.0032310988842807055	0.0018000000000000002	0.007291090453423275	0.0049799598391954926	0.001	0.005986651818838311
11712.SUBJECT22.SKIN.472	0.0032	0.01570222914111242	0.01897788186284232	0.0018439088914585775	0.010355674772799701	0.00904212364436585
11712.SUBJECT27.STOOL.582	0.004270831300812529	0.0	0.0022	0.0006	0.002009975124224178	0.000916515138991168
11713.15.S.15D	0.002537715508089904	0.0009797958971132711	0.004098780306383843	0.0021999999999999997	0.00204939015319192	0.005458937625582472
11713.16.S.16F	0.007949842765740716	0.001341640786499874	0.007180529228406481	0.0032802438933713443	0.0020396078054371143	0.004770744176750629
11712.SUBJECT4.STOOL.863	0.015647363995254904	0.01357055636294991	0.003627671429443411	0.0019595917942265423	0.0020099751242241785	0.001612451549659712
11713.5.F.5D	0.025678006153126452	0.0	0.027690431560378377	0.005440588203494177	0.0014966629547095765	0.0018000000000000002
11713.10.S.10B	0.0018439088914585773	0.0008	0.004308131845707608	0.0007999999999999999	0.000916515138991168	0.0033226495451672334
11712.SUBJECT38.SKIN.813	0.0014966629547095765	0.011497825881443846	0.012395160345876946	0.0009165151389911681	0.00285657137141714	0.005310367218940701
11712.SUBJECT8.SKIN.1148	0.00132664991614216	0.0	0.0037094473981982845	0.0	0.0038781438859330636	0.0
11713.18.S.18D	0.0012806248474865698	0.0012806248474865698	0.007110555533852477	0.0016124515496597099	0.005670978751503131	0.003104834939252005
11712.SUBJECT14.STOOL.140	0.005744562646538034	0.003924283374069718	0.0022360679774997894	0.003072458299147443	0.0015620499351813308	0.008255906976220116
11712.SUBJECT23.ORAL.483	0.0	0.0048538644398046435	0.005351635264103861	0.0	0.000916515138991168	0.0
11712.SUBJECT28.ORAL.585	0.005141984052872968	0.006523802572120034	0.005865151319446072	0.005141984052872972	0.0032	0.006985699678629198
11712.SUBJECT27.SKIN.580	0.00908845421400137	0.0012649110640673518	0.007291090453423275	0.0009165151389911681	0.0015491933384829668	0.0012806248474865698
11712.SUBJECT8.STOOL.1161	0.0035777087639996667	0.0009797958971132714	0.0035552777669262355	0.0	0.0008	0.0
11713.17.O.17G	0.0009165151389911681	0.0	0.0017435595774162708	4.336808689942018e-19	0.0018	0.0008
11713.12.O.12A	0.009676776322722356	0.0017435595774162695	0.013944174410842688	0.006118823416311347	0.0034698703145794865	0.0121803119828681
11713.5.S.5C	0.0019595917942265423	0.000916515138991168	0.004512205669071395	0.0008	0.0018	0.003104834939252005
11713.11.O.11C	0.00132664991614216	0.0006000000000000001	0.006720119046564583	0.0015999999999999999	0.004647580015448901	0.00417612260356422
11712.SUBJECT26.ORAL.560	0.004837354648979134	0.0	0.0035552777669262355	0.0006	0.00132664991614216	0.0009797958971132711
11712.SUBJECT35.ORAL.757	0.002497999199359359	0.010423051376636317	0.010039920318408906	0.002712931993250107	0.0008	0.0
11712.SUBJECT42.ORAL.988	0.015094369811290554	0.0	0.016024980499208117	0.0	0.0022271057451320087	0.0009797958971132711
11713.14.O.14B	0.000916515138991168	0.0	0.0030265491900843136	0.0	0.0025612496949731388	0.0
11713.5.S.5D	0.0015620499351813306	0.0	0.0023748684174075855	0.0	0.0015491933384829666	0.0
11713.12.O.12F	0.0009797958971132714	0.0	0.002039607805437116	0.0	0.0019595917942265423	0.0
11713.11.O.11D	0.0014966629547095765	0.0009797958971132714	0.0021540659228538035	0.0	0.002227105745132009	0.0008
11712.SUBJECT24.SKIN.516	0.001661324772583615	0.002683281572999748	0.004219004621945801	0.0005999999999999998	0.00332264954516723	0.001
11712.SUBJECT14.ORAL.120	0.0	0.008187795796183495	0.008109253973085317	0.0006	0.000916515138991168	0.0
11713.18.S.18C	0.0012806248474865698	0.0009797958971132711	0.005043808085167353	0.0	0.002497999199359359	0.002271563338320112
11712.SUBJECT39.STOOL.839	0.002227105745132009	0.004837354648979135	0.0036055512754639895	0.0021540659228538018	0.0012806248474865698	0.0006
11712.SUBJECT23.ORAL.484	0.0	0.0032802438933713478	0.0034871191548325386	0.0	0.0008	0.000916515138991168
11712.SUBJECT9.STOOL.1207	0.007989993742175261	0.000916515138991168	0.008754427451295723	0.0025612496949731396	0.0012806248474865698	0.002712931993250107
11712.SUBJECT42.ORAL.986	0.01433875866314793	0.0017888543819998318	0.015869467539901896	0.0015999999999999996	0.0015491933384829666	0.002993325909419153
11713.13.F.13A	0.003773592452822642	0.0019595917942265427	0.005381449618829484	0.0050793700396801105	0.0012806248474865698	0.0040199502484483595
11713.10.F.10C	0.003687817782917155	0.001661324772583615	0.004476605857119878	0.0042142615011410995	0.0009797958971132714	0.007054076835419325
11712.SUBJECT24.SKIN.518	0.0017435595774162695	0.00848528137423857	0.009610411021387134	0.0006000000000000001	0.0023323807579381205	0.0008
11712.SUBJECT43.STOOL.1082	0.017417232845661795	0.003026549190084311	0.007665507158694722	0.017804493814764847	0.0012000000000000001	0.0044766058571198706
11712.SUBJECT24.STOOL.523	0.026575176386996933	0.0018439088914585773	0.001341640786499874	0.025155516293648195	0.0009165151389911681	0.0018867962264113207
11712.SUBJECT12.STOOL.95	0.002441311123146743	0.0009797958971132714	0.0021540659228538018	0.002993325909419153	0.0006000000000000001	0.0
11713.17.S.17G	0.0021540659228538018	0.0	0.002863564212655273	4.336808689942018e-19	0.0021540659228538018	0.001341640786499874
11713.4.F.4C	0.00208806130178211	0.0	0.0034871191548325416	0.00132664991614216	0.0014966629547095765	0.0028913664589601948
11712.SUBJECT16.ORAL.160	0.0006	0.008170679286326206	0.0082	0.00132664991614216	0.002009975124224178	0.0
11713.12.S.12A	0.10190760521177995	0.0008	0.01462737160258124	0.0032496153618543845	0.010409610943738483	0.09966764770977592
11713.11.S.11C	0.0008	0.0008	0.004489988864128734	0.0	0.0031304951684997056	0.0018000000000000002
11713.1.O.1F	0.0016	0.0008	0.002332380757938122	0.0012000000000000001	0.002	0.001959591794226544
11712.SUBJECT39.STOOL.837	0.015599999999999998	0.004898979485566355	0.015798734126505204	0.013067516979135708	0.0010770329614269007	0.01591979899370591
11712.SUBJECT25.ORAL.529	0.007110555533852471	0.0038781438859330627	0.005063595560468865	0.009757048734120342	0.003026549190084311	0.00535163526410386
11712.SUBJECT41.SKIN.954	0.0032	0.009423375191511806	0.012642784503423299	0.0015620499351813308	0.0036	0.004651881339845203
11712.SUBJECT24.STOOL.524	0.002332380757938122	0.0006000000000000001	0.001886796226411321	0.00208806130178211	0.0006000000000000001	0.0
11713.14.S.14B	0.0006	0.0	0.0022000000000000023	0.0	0.0021540659228538013	0.0
11713.4.F.4D	0.011497825881443848	0.0006000000000000001	0.009560334722173705	0.0052191953402799555	0.002720294101747089	0.0027495454169735064
11713.12.S.12F	0.0016	0.0006000000000000001	0.008459314393022648	0.0006	0.004381780460041329	0.006403124237432854
11713.11.S.11D	0.001341640786499874	0.001	0.0024083189157584613	0.0	0.0015620499351813308	0.0008
11712.SUBJECT35.SKIN.761	0.00132664991614216	0.0016	0.004512205669071395	0.000916515138991168	0.002891366458960192	0.002009975124224178
11712.SUBJECT41.SKIN.953	0.010628264204469147	0.009228217596047462	0.006539113089708732	0.00132664991614216	0.002712931993250107	0.0
11713.15.F.15B	0.006477653896280659	0.00233238075793812	0.007364781055808786	0.0036660605559646724	0.002441311123146741	0.007472616676907767
11713.10.F.10D	0.0016613247725836165	0.0012806248474865698	0.0008	0.0	0.0013266499161421602	0.0
11712.SUBJECT21.SKIN.451	0.0016124515496597099	0.0	0.002973213749463704	0.0	0.0022	0.0006
11712.SUBJECT19.SKIN.351	0.011525623627379128	0.023853720883753128	0.0237318351587061	0.001341640786499874	0.003487119154832539	0.004386342439892258
11712.SUBJECT17.ORAL.202	0.004882622246293481	0.018723247581549512	0.01948948434412773	0.0030983866769659332	0.008000000000000007	0.0027129319932501037
11712.SUBJECT8.ORAL.1132	0.010401922899156686	0.004578209256903838	0.01032279032045116	0.0	0.0018439088914585775	0.0
11712.SUBJECT38.ORAL.806	0.0008	0.0038418745424597125	0.00448998886412873	0.00132664991614216	0.0018000000000000002	0.0
11712.SUBJECT28.STOOL.603	0.01203328716519307	0.0006000000000000001	0.003026549190084311	0.011867602959317438	0.000916515138991168	0.0019595917942265423
11712.SUBJECT26.SKIN.564	0.0072553428588868225	0.006352952069707436	0.012270289320142368	0.0008	0.007386474125047756	0.004476605857119883
11712.SUBJECT25.STOOL.552	0.016019987515600614	0.0019595917942265423	0.004363484845854286	0.015522886329545807	0.0014966629547095765	0.0
11712.SUBJECT40.STOOL.924	0.032946016451158404	0.1086837614365642	0.09711621903678087	0.005851495535331118	0.0006	0.0032496153618543876
11712.SUBJECT9.ORAL.1171	0.004422668877499196	0.01226539848516958	0.012720062892926267	0.0032	0.002690724809414742	0.005986651818838299
11712.SUBJECT35.STOOL.765	0.01017644338656685	0.002497999199359359	0.008002499609497029	0.0050754310161798075	0.0021540659228538013	0.004578209256903837
11712.SUBJECT43.SKIN.1062	0.0008	0.00208806130178211	0.0035156791662493917	0.0	0.003487119154832539	0.0008
11713.4.O.4B	0.0009797958971132711	0.0	0.0028000000000000026	0.0012000000000000001	0.00223606797749979	0.0010770329614269018
11713.20.O.20A	0.007748548251124207	0.0035777087639996628	0.014057026712644465	0.004294182110716775	0.0009797958971132714	0.009724196624914583
11713.25.O.25G	0.0031240998703626613	0.00132664991614216	0.010041912168506563	0.002690724809414742	0.0027129319932501076	0.010119288512538814
11712.SUBJECT42.STOOL.1019	0.009130169768410669	0.0	0.0	0.008345058418010027	0.0006000000000000001	0.0020396078054371134
11712.SUBJECT18.ORAL.276	0.0028354893757515653	0.0006000000000000001	0.0037735924528226454	0.0006000000000000001	0.002497999199359359	0.0022360679774997894
11713.4.O.4E	0.002227105745132009	0.0010770329614269007	0.004963869458396347	0.000916515138991168	0.0034698703145794947	0.0015620499351813306
11713.20.O.20F	0.001	0.0018439088914585775	0.004270831300812529	0.0006000000000000001	0.0024000000000000002	0.0038
11712.SUBJECT43.STOOL.1066	0.4428094398271112	0.000916515138991168	0.00589576118919347	0.004422668877499197	0.0006000000000000001	0.4513562229547744
11712.SUBJECT20.SKIN.411	0.0035832945734337834	0.0037094473981982815	0.006539113089708732	0.0010770329614269009	0.0028354893757515653	0.002039607805437116
11712.SUBJECT26.SKIN.563	0.003924283374069717	0.004919349550499538	0.012101239605924687	0.0006	0.011435033887138254	0.005882176467941095
11712.SUBJECT28.STOOL.604	0.011737120600896978	0.000916515138991168	0.0049193495504995365	0.010176443386566841	0.0014	0.0015491933384829681
11712.SUBJECT16.ORAL.155	0.013399999999999999	0.008236504112789598	0.011065260954898444	0.010772186407596186	0.001886796226411321	0.0031240998703626643
11712.SUBJECT24.ORAL.512	0.0	0.004749736834815171	0.0034409301068170505	0.0006	0.0016	0.0006000000000000001
