0.014	0.086	0.318	0.102	0.22	0.26
0.012000000000000002	0.08000000000000002	0.34400000000000003	0.09800000000000002	0.21800000000000003	0.24800000000000003
0.014000000000000002	0.07200000000000001	0.35400000000000004	0.10200000000000001	0.20600000000000002	0.25200000000000006
0.008000000000000002	0.07400000000000001	0.34400000000000003	0.10000000000000002	0.20600000000000002	0.26800000000000007
0.022	0.094	0.308	0.09	0.222	0.264
0.01	0.076	0.312	0.106	0.242	0.254
0.012	0.108	0.312	0.102	0.2	0.266
0.016	0.102	0.286	0.096	0.236	0.264
0.008	0.066	0.324	0.11	0.228	0.264
0.01	0.08	0.326	0.1	0.226	0.258
