0.9	0.0	0.082	0.018	0.0	0.0
0.014	0.0	0.064	0.006	0.0	0.916
0.926	0.0	0.062	0.01	0.0	0.002
0.904	0.0	0.088	0.008	0.0	0.0
0.008	0.0	0.064	0.004	0.002	0.922
0.012	0.0	0.062	0.0	0.004	0.922
0.896	0.0	0.086	0.014	0.004	0.0
0.92	0.0	0.066	0.012	0.002	0.0
0.016	0.0	0.06	0.002	0.004	0.918
0.018	0.0	0.062	0.0	0.004	0.916
