0.032	0.484	0.098	0.004	0.048	0.334
0.032	0.476	0.104	0.01	0.046	0.332
0.03	0.48	0.112	0.006	0.046	0.326
0.032	0.47	0.106	0.008	0.052	0.332
0.034	0.47	0.098	0.004	0.054	0.34
0.036	0.454	0.128	0.004	0.046	0.332
0.027999999999999994	0.4519999999999999	0.13399999999999998	0.007999999999999998	0.04599999999999999	0.33199999999999996
0.028	0.47	0.114	0.01	0.052	0.326
0.027999999999999994	0.4559999999999999	0.12799999999999997	0.007999999999999998	0.04799999999999999	0.33199999999999996
0.034	0.466	0.106	0.01	0.046	0.338
