0.08	0.042	0.176	0.156	0.034	0.512
0.08	0.044	0.172	0.158	0.034	0.512
0.1	0.042	0.16	0.146	0.03	0.522
0.084	0.052	0.16	0.158	0.036	0.51
0.088	0.044	0.17	0.148	0.03	0.52
0.076	0.032	0.186	0.156	0.044	0.506
0.082	0.052	0.15	0.156	0.038	0.522
0.088	0.052	0.156	0.152	0.044	0.508
0.082	0.044	0.18	0.154	0.038	0.502
0.086	0.042	0.17	0.16	0.032	0.51
