SampleID	FT_infant_stool	adult_oral	adult_skin	adult_stool	vaginal	Unknown
11713.11.F.11B	0.3126	0.0046	0.0162	0.05399999999999999	0.001	0.6115999999999999
11712.SUBJECT22.SKIN.472	0.0116	0.08080000000000001	0.7448	0.0010000000000000002	0.0546	0.1072
11712.SUBJECT27.STOOL.582	0.9884000000000001	0.0	0.008600000000000002	0.0002	0.0014	0.0014
11713.15.S.15D	0.0026	0.0048000000000000004	0.8220000000000001	0.0166	0.0030000000000000005	0.15099999999999997
11713.16.S.16F	0.022000000000000002	0.001	0.6762	0.045799999999999993	0.0028000000000000004	0.2522
11712.SUBJECT4.STOOL.863	0.6274000000000001	0.2648	0.0058000000000000005	0.0016	0.0014000000000000002	0.09899999999999999
11713.5.F.5D	0.16479999999999997	0.0	0.8221999999999999	0.010000000000000002	0.0016	0.0014
11713.10.S.10B	0.001	0.0004	0.5428000000000001	0.009600000000000001	0.0006000000000000001	0.44560000000000005
11712.SUBJECT38.SKIN.813	0.0016	0.08499999999999999	0.8826	0.0006000000000000001	0.0032	0.027000000000000003
11712.SUBJECT8.SKIN.1148	0.0012000000000000001	0.0	0.9932000000000001	0.0	0.005600000000000001	0.0
11713.18.S.18D	0.0014	0.0006000000000000001	0.9772000000000001	0.006999999999999999	0.009200000000000002	0.0046
11712.SUBJECT14.STOOL.140	0.8790000000000001	0.047	0.007000000000000001	0.0024000000000000002	0.0014	0.0632
11712.SUBJECT23.ORAL.483	0.0	0.9878	0.011600000000000003	0.0	0.0006000000000000001	0.0
11712.SUBJECT28.ORAL.585	0.4053999999999999	0.0848	0.09599999999999999	0.07139999999999999	0.008400000000000001	0.33399999999999996
11712.SUBJECT27.SKIN.580	0.9389999999999998	0.0020000000000000005	0.055799999999999995	0.0006000000000000001	0.0020000000000000005	0.0006000000000000001
11712.SUBJECT8.STOOL.1161	0.9920000000000002	0.0012000000000000001	0.0064	0.0	0.0004	0.0
11713.17.O.17G	0.0006000000000000001	0.0	0.9936	0.0020000000000000005	0.0034000000000000002	0.0004
11713.12.O.12A	0.0986	0.0016	0.10659999999999999	0.18439999999999995	0.17259999999999998	0.43620000000000003
11713.5.S.5C	0.0016	0.0006000000000000001	0.9902	0.0004	0.0026000000000000003	0.004600000000000001
11713.11.O.11C	0.0008	0.0002	0.9818	0.004800000000000001	0.004000000000000001	0.0084
11712.SUBJECT26.ORAL.560	0.9889999999999999	0.0	0.0084	0.0002	0.0012000000000000001	0.0012000000000000001
11712.SUBJECT35.ORAL.757	0.004399999999999999	0.9644	0.028000000000000004	0.0027999999999999995	0.0004	0.0
11712.SUBJECT42.ORAL.988	0.4724000000000001	0.0	0.5240000000000001	0.0	0.0028	0.0008
11713.14.O.14B	0.0006000000000000001	0.0	0.9962	0.0	0.0032	0.0
11713.5.S.5D	0.0014	0.0	0.9965999999999999	0.0	0.0020000000000000005	0.0
11713.12.O.12F	0.0008	0.0	0.9968	0.0	0.0024000000000000002	0.0
11713.11.O.11D	0.0016	0.0008	0.9944	0.0	0.0027999999999999995	0.0004
11712.SUBJECT24.SKIN.516	0.0022	0.006000000000000001	0.975	0.0022000000000000006	0.013599999999999998	0.001
11712.SUBJECT14.ORAL.120	0.0	0.9864	0.0128	0.0002	0.0006000000000000001	0.0
11713.18.S.18C	0.019399999999999997	0.0008	0.6896000000000001	0.0	0.0024000000000000002	0.28779999999999994
11712.SUBJECT39.STOOL.839	0.0048000000000000004	0.9850000000000001	0.007000000000000001	0.0016	0.0014	0.0002
11712.SUBJECT23.ORAL.484	0.0	0.9902	0.0088	0.0	0.0004	0.0006000000000000001
11712.SUBJECT9.STOOL.1207	0.47240000000000004	0.0006000000000000001	0.5115999999999999	0.005200000000000001	0.0014	0.008799999999999999
11712.SUBJECT42.ORAL.986	0.828	0.0020000000000000005	0.1464	0.0168	0.002	0.0048000000000000004
11713.13.F.13A	0.007600000000000001	0.0044	0.0232	0.139	0.0006000000000000001	0.8251999999999999
11713.10.F.10C	0.022	0.0022000000000000006	0.0406	0.2432	0.0008	0.6911999999999999
11712.SUBJECT24.SKIN.518	0.0016	0.044	0.9422	0.0002	0.0116	0.0004
11712.SUBJECT43.STOOL.1082	0.3312	0.0078	0.021799999999999993	0.433	0.0016	0.20459999999999998
11712.SUBJECT24.STOOL.523	0.7116	0.001	0.001	0.284	0.0006000000000000001	0.0018000000000000002
11712.SUBJECT12.STOOL.95	0.9898	0.0012000000000000001	0.0036000000000000003	0.005200000000000001	0.0002	0.0
11713.17.S.17G	0.0016	0.0	0.9870000000000001	0.0020000000000000005	0.004399999999999999	0.005
11713.4.F.4C	0.0021999999999999997	0.0	0.6652	0.0128	0.0016	0.3182
11712.SUBJECT16.ORAL.160	0.0002	0.8817999999999999	0.11460000000000001	0.0008	0.0026000000000000003	0.0
11713.12.S.12A	0.23419999999999996	0.0004	0.16579999999999998	0.0048000000000000004	0.4822	0.1126
11713.11.S.11C	0.0004	0.0004	0.9948	0.0	0.003	0.0014
11713.1.O.1F	0.0012000000000000001	0.0004	0.7724	0.005600000000000001	0.0020000000000000005	0.2184
11712.SUBJECT39.STOOL.837	0.18879999999999997	0.012	0.48600000000000004	0.045799999999999993	0.0018000000000000002	0.26560000000000006
11712.SUBJECT25.ORAL.529	0.1048	0.024399999999999998	0.0174	0.6839999999999999	0.0078	0.1616
11712.SUBJECT41.SKIN.954	0.007600000000000001	0.5999999999999999	0.3596	0.0033999999999999994	0.0128	0.016599999999999997
11712.SUBJECT24.STOOL.524	0.9936	0.0002	0.0022	0.0038000000000000004	0.0002	0.0
11713.14.S.14B	0.0002	0.0	0.9974000000000001	0.0	0.0024000000000000002	0.0
11713.4.F.4D	0.051000000000000004	0.0002	0.717	0.0106	0.003	0.2182
11713.12.S.12F	0.0032	0.0018000000000000002	0.4378	0.0002	0.01	0.547
11713.11.S.11D	0.001	0.001	0.9949999999999999	0.0	0.0026000000000000003	0.0004
11712.SUBJECT35.SKIN.761	0.0012000000000000001	0.0112	0.9798	0.0006000000000000001	0.0038000000000000004	0.0034000000000000002
11712.SUBJECT41.SKIN.953	0.5808	0.03180000000000001	0.3818	0.0008	0.004800000000000001	0.0
11713.15.F.15B	0.15019999999999997	0.0044	0.06960000000000001	0.0196	0.0038000000000000004	0.7524000000000001
11713.10.F.10D	0.9982	0.0006000000000000001	0.0004	0.0	0.0008	0.0
11712.SUBJECT21.SKIN.451	0.001	0.0	0.9954000000000001	0.0	0.0034000000000000002	0.0002
11712.SUBJECT19.SKIN.351	0.0586	0.15100000000000002	0.5640000000000001	0.001	0.024799999999999996	0.20059999999999997
11712.SUBJECT17.ORAL.202	0.007600000000000001	0.34519999999999995	0.2764	0.023999999999999997	0.262	0.08479999999999999
11712.SUBJECT8.ORAL.1132	0.5389999999999999	0.014799999999999999	0.44320000000000004	0.0	0.0030000000000000005	0.0
11712.SUBJECT38.ORAL.806	0.0004	0.9722000000000002	0.0252	0.0008	0.0014	0.0
11712.SUBJECT28.STOOL.603	0.7539999999999999	0.0002	0.0062	0.22139999999999999	0.0006000000000000001	0.0176
11712.SUBJECT26.SKIN.564	0.0336	0.0182	0.3512	0.0004	0.0692	0.5273999999999999
11712.SUBJECT25.STOOL.552	0.6756000000000001	0.0024000000000000002	0.0056	0.3148000000000001	0.0016	0.0
11712.SUBJECT40.STOOL.924	0.0736	0.3912000000000001	0.39380000000000004	0.0184	0.0002	0.12279999999999998
11712.SUBJECT9.ORAL.1171	0.009800000000000001	0.2646	0.4630000000000001	0.0064	0.020599999999999997	0.23559999999999998
11712.SUBJECT35.STOOL.765	0.5158	0.0016	0.31459999999999994	0.0188	0.0024000000000000002	0.14679999999999999
11712.SUBJECT43.SKIN.1062	0.0004	0.0022	0.9922000000000001	0.0	0.004800000000000001	0.0004
11713.4.O.4B	0.0008	0.0	0.8564	0.005599999999999999	0.003	0.1342
11713.20.O.20A	0.0254	0.03799999999999999	0.10399999999999998	0.1666	0.0012000000000000001	0.6648000000000001
11713.25.O.25G	0.0108	0.0012000000000000001	0.9106	0.0246	0.0028000000000000004	0.05
11712.SUBJECT42.STOOL.1019	0.9172	0.0	0.0	0.037399999999999996	0.0002	0.0452
11712.SUBJECT18.ORAL.276	0.0026	0.0002	0.9904	0.0002	0.0036000000000000003	0.0030000000000000005
11713.4.O.4E	0.0032	0.0018000000000000002	0.9895999999999999	0.0006000000000000001	0.0034000000000000002	0.0014
11713.20.O.20F	0.001	0.001	0.9875999999999999	0.0002	0.0027999999999999995	0.007400000000000001
11712.SUBJECT43.STOOL.1066	0.299	0.0014	0.0058	0.004200000000000001	0.0002	0.6894
11712.SUBJECT20.SKIN.411	0.0094	0.014800000000000002	0.7222	0.010199999999999999	0.004600000000000001	0.23879999999999998
11712.SUBJECT26.SKIN.563	0.024999999999999998	0.048999999999999995	0.4266	0.0002	0.3242	0.17499999999999996
11712.SUBJECT28.STOOL.604	0.8808000000000001	0.0006000000000000001	0.011	0.023800000000000005	0.0018000000000000002	0.08199999999999999
11712.SUBJECT16.ORAL.155	0.1518	0.22959999999999997	0.2266	0.11740000000000002	0.0118	0.26280000000000003
11712.SUBJECT24.ORAL.512	0.0	0.9852000000000001	0.011600000000000001	0.0002	0.0028	0.0002
11712.SUBJECT23.STOOL.501	0.003	0.0814	0.045599999999999995	0.0020000000000000005	0.0018000000000000002	0.8661999999999999
11712.SUBJECT41.SKIN.961	0.006	0.0382	0.6576000000000001	0.0	0.0106	0.28759999999999997
11712.SUBJECT18.SKIN.298	0.0018000000000000002	0.0342	0.9472000000000002	0.0002	0.004200000000000001	0.0124
11713.3.S.3A	0.0016	0.007400000000000001	0.028200000000000003	0.0096	0.7776	0.17559999999999998
11712.SUBJECT3.SKIN.632	0.0196	0.07780000000000001	0.11939999999999999	0.0064	0.0002	0.7766
11713.22.F.22C	0.0026000000000000003	0.0	0.045799999999999993	0.15699999999999997	0.002	0.7926
11712.SUBJECT42.STOOL.1010	0.3528	0.006	0.007200000000000001	0.4598000000000001	0.0082	0.16599999999999998
11713.21.F.21A	0.022	0.0166	0.08759999999999998	0.3068	0.038599999999999995	0.5283999999999999
11713.8.S.8G	0.0004	0.0	0.9975999999999999	0.0	0.002	0.0
11712.SUBJECT9.SKIN.1185	0.0012000000000000001	0.0092	0.1056	0.0004	0.1392	0.7444
11713.20.S.20A	0.11900000000000002	0.0016	0.056400000000000006	0.021599999999999998	0.0006000000000000001	0.8008000000000001
11713.25.S.25G	0.0114	0.0056	0.9248000000000001	0.020200000000000003	0.0034000000000000002	0.0346
11712.SUBJECT18.SKIN.296	0.007600000000000001	0.0016	0.9578	0.013800000000000002	0.0104	0.008800000000000002
11712.SUBJECT38.ORAL.808	0.0002	0.7656000000000001	0.23220000000000002	0.0004	0.0016	0.0
11712.SUBJECT41.STOOL.969	0.9948	0.004600000000000001	0.0	0.0002	0.0004	0.0
11712.SUBJECT30.ORAL.657	0.057199999999999994	0.0394	0.211	0.022399999999999996	0.010400000000000001	0.6596
11712.SUBJECT22.ORAL.469	0.0	0.9888000000000001	0.011200000000000002	0.0	0.0	0.0
11713.20.S.20F	0.0002	0.0004	0.993	0.0008	0.003	0.0026
11712.SUBJECT4.SKIN.850	0.001	0.19899999999999998	0.1062	0.0014	0.0008	0.6916
11712.SUBJECT18.SKIN.291	0.002	0.0012000000000000001	0.7407999999999999	0.0058000000000000005	0.13360000000000002	0.1166
11712.SUBJECT23.SKIN.489	0.016999999999999998	0.1484	0.6769999999999998	0.0088	0.0024000000000000002	0.14639999999999997
11712.SUBJECT43.ORAL.1040	0.09199999999999998	0.14959999999999998	0.17639999999999995	0.3082	0.002	0.2718000000000001
11713.22.F.22D	0.0006000000000000001	0.0	0.9964000000000001	0.0	0.0030000000000000005	0.0
11712.SUBJECT26.ORAL.555	0.0096	0.022999999999999996	0.5148	0.023799999999999998	0.005000000000000002	0.42380000000000007
11712.SUBJECT42.STOOL.1017	0.32239999999999996	0.0	0.006	0.6032	0.0002	0.06820000000000001
11712.SUBJECT1.SKIN.14	0.0006000000000000001	0.36920000000000003	0.527	0.0004	0.0038	0.09899999999999999
11712.SUBJECT34.ORAL.732	0.005200000000000001	0.943	0.0472	0.0028000000000000004	0.0018000000000000002	0.0
11713.11.F.11C	0.046	0.006800000000000002	0.15879999999999997	0.1034	0.0014	0.6836
11712.SUBJECT25.ORAL.530	0.0014	0.8534	0.14100000000000001	0.0002	0.0030000000000000005	0.001
11713.12.F.12A	0.8937999999999999	0.0	0.015	0.0072	0.0	0.08399999999999999
11712.SUBJECT11.STOOL.61	0.4042	0.0086	0.011399999999999999	0.0036	0.0002	0.572
11712.SUBJECT15.ORAL.145	0.004200000000000001	0.18059999999999996	0.5706	0.03319999999999999	0.014400000000000001	0.19699999999999998
11712.SUBJECT22.SKIN.473	0.026999999999999996	0.1302	0.7938000000000002	0.018799999999999997	0.0014	0.028800000000000003
11712.SUBJECT5.SKIN.1086	0.0028000000000000004	0.0044	0.9146000000000001	0.0002	0.0034000000000000002	0.07459999999999999
11712.SUBJECT4.STOOL.862	0.238	0.0082	0.25179999999999997	0.0	0.0038000000000000004	0.49820000000000003
11713.16.S.16G	0.027600000000000003	0.0788	0.024399999999999998	0.03300000000000001	0.0002	0.8360000000000001
11713.15.S.15E	0.0008	0.0	0.9949999999999999	0.0	0.0032	0.001
11712.SUBJECT27.STOOL.583	0.4854	0.0	0.0018000000000000002	0.004399999999999999	0.0	0.5084
