0.002	0.0	0.142	0.178	0.0	0.678
0.01	0.0	0.158	0.136	0.0	0.696
0.006	0.0	0.15	0.154	0.0	0.69
0.004	0.0	0.14	0.144	0.0	0.712
0.018	0.0	0.134	0.132	0.0	0.716
0.016	0.0	0.152	0.12	0.002	0.71
0.018	0.0	0.124	0.136	0.0	0.722
0.012	0.0	0.136	0.152	0.0	0.7
0.006	0.0	0.132	0.164	0.0	0.698
0.012	0.0	0.138	0.122	0.004	0.724
