0.01	0.004	0.886	0.012	0.004	0.084
0.008	0.01	0.896	0.01	0.0	0.076
0.01	0.016	0.888	0.01	0.0	0.076
0.012	0.004	0.892	0.01	0.002	0.08
0.016	0.012	0.884	0.01	0.0	0.078
0.004	0.008	0.9	0.014	0.0	0.074
0.004	0.008	0.888	0.016	0.002	0.082
0.006	0.006	0.902	0.012	0.002	0.072
0.006	0.008	0.896	0.012	0.002	0.076
0.012	0.006	0.888	0.012	0.004	0.078
