0.006	0.0	0.298	0.06	0.0	0.636
0.01	0.004	0.3	0.052	0.0	0.634
0.012	0.002	0.296	0.054	0.0	0.636
0.016	0.0	0.296	0.058	0.0	0.63
0.024	0.004	0.298	0.054	0.0	0.62
0.012	0.0	0.302	0.056	0.0	0.63
0.018	0.0	0.304	0.062	0.0	0.616
0.008	0.0	0.308	0.05	0.006	0.628
0.02	0.002	0.3	0.054	0.0	0.624
0.018	0.004	0.294	0.06	0.0	0.624
