0.552	0.3	0.072	0.0	0.006	0.07
0.5579999999999999	0.29999999999999993	0.06799999999999999	0.0019999999999999996	0.0019999999999999996	0.06999999999999999
0.5559999999999999	0.31399999999999995	0.06399999999999999	0.0	0.0	0.06599999999999999
0.554	0.298	0.086	0.002	0.004	0.056
0.552	0.296	0.072	0.004	0.002	0.074
0.572	0.29	0.07	0.002	0.002	0.064
0.5559999999999999	0.2899999999999999	0.06999999999999999	0.003999999999999999	0.009999999999999998	0.06999999999999999
0.5579999999999999	0.30399999999999994	0.06599999999999999	0.0	0.0019999999999999996	0.06999999999999999
0.558	0.294	0.074	0.006	0.002	0.066
0.5539999999999999	0.30999999999999994	0.06799999999999999	0.0	0.0019999999999999996	0.06599999999999999
