0.056	0.002	0.394	0.05	0.0	0.498
0.06	0.006	0.382	0.048	0.0	0.504
0.06	0.0	0.386	0.05	0.0	0.504
0.066	0.006	0.374	0.048	0.004	0.502
0.058	0.002	0.376	0.046	0.0	0.518
0.048	0.002	0.396	0.048	0.0	0.506
0.062	0.002	0.386	0.046	0.0	0.504
0.052	0.002	0.388	0.048	0.0	0.51
0.058	0.004	0.386	0.048	0.0	0.504
0.05	0.004	0.382	0.05	0.004	0.51
