0.006	0.006	0.212	0.192	0.0	0.584
0.014	0.004	0.22	0.186	0.0	0.576
0.014	0.008	0.216	0.188	0.0	0.574
0.018	0.0	0.224	0.184	0.0	0.574
0.012	0.0	0.22	0.188	0.0	0.58
0.016	0.002	0.222	0.184	0.0	0.576
0.02	0.0	0.222	0.184	0.0	0.574
0.012	0.0	0.212	0.186	0.0	0.59
0.01	0.002	0.222	0.188	0.0	0.578
0.002	0.0	0.222	0.196	0.0	0.58
