0.0	0.058	0.838	0.002	0.012	0.09
0.0	0.054	0.84	0.0	0.01	0.096
0.002	0.052	0.844	0.0	0.01	0.092
0.0	0.058	0.836	0.0	0.01	0.096
0.0	0.05	0.854	0.0	0.01	0.086
0.006000000000000001	0.052000000000000005	0.8300000000000001	0.0	0.016000000000000004	0.09600000000000002
0.002	0.056	0.83	0.0	0.012	0.1
0.0	0.06600000000000002	0.8320000000000001	0.0020000000000000005	0.010000000000000002	0.09000000000000001
0.0020000000000000005	0.06400000000000002	0.8360000000000001	0.0	0.008000000000000002	0.09000000000000001
0.004000000000000001	0.05800000000000001	0.8300000000000001	0.0	0.012000000000000002	0.09600000000000002
