SampleID	FT_infant_stool	adult_oral	adult_skin	adult_stool	vaginal	Unknown
11712.SUBJECT1.STOOL.26	0.9998000000000001	0.0	0.0	0.0	0.0	0.0002
11712.SUBJECT27.SKIN.578	0.007799999999999999	0.03299999999999999	0.6777999999999998	0.012799999999999997	0.04099999999999999	0.22759999999999994
11712.SUBJECT14.SKIN.131	0.002	0.0	0.9960000000000001	0.0002	0.0012000000000000001	0.0006000000000000001
11712.SUBJECT17.STOOL.260	0.015000000000000003	0.001	0.009999999999999998	0.033600000000000005	0.0034000000000000002	0.9369999999999999
11712.SUBJECT41.ORAL.937	0.0002	0.9960000000000001	0.0026000000000000003	0.0012000000000000001	0.0	0.0
11712.SUBJECT24.ORAL.507	0.0004	0.2868	0.3992	0.016400000000000005	0.04599999999999999	0.2512
11712.SUBJECT22.STOOL.479	0.0	0.9956000000000002	0.0034000000000000002	0.001	0.0	0.0
11712.SUBJECT30.SKIN.674	0.0012000000000000001	0.0066	0.9836	0.0	0.0024000000000000002	0.0062
11712.SUBJECT6.ORAL.1087	0.0002	0.0008	0.8362	0.0	0.0002	0.1626
11712.SUBJECT28.SKIN.593	0.0064	0.004200000000000001	0.27660000000000007	0.0	0.6006	0.11220000000000001
11712.SUBJECT38.STOOL.822	0.11539999999999999	0.8724000000000001	0.0078	0.0024000000000000007	0.0020000000000000005	0.0
11712.SUBJECT3.ORAL.622	0.002	0.0268	0.686	0.030400000000000003	0.0	0.2548
11712.SUBJECT31.STOOL.702	0.7007999999999999	0.022	0.25599999999999995	0.0024000000000000007	0.0018000000000000002	0.017000000000000005
11712.SUBJECT23.SKIN.495	0.0006000000000000001	0.0004	0.9958	0.0	0.0026	0.0006000000000000001
11712.SUBJECT40.SKIN.906	0.0002	0.0	0.9982	0.0	0.0016	0.0
11713.4.F.4E	0.2062	0.0	0.5790000000000002	0.0	0.005600000000000001	0.2092
11712.SUBJECT30.STOOL.681	0.0154	0.8952	0.0314	0.0002	0.0026000000000000003	0.055200000000000006
11712.SUBJECT29.SKIN.612	0.03520000000000001	0.0064	0.29440000000000005	0.07060000000000001	0.48340000000000005	0.11000000000000001
11712.SUBJECT3.SKIN.628	0.0002	0.0954	0.6740000000000002	0.001	0.017599999999999998	0.2118
11712.SUBJECT7.ORAL.1104	0.0008	0.9968	0.0014	0.001	0.0	0.0
11712.SUBJECT3.STOOL.638	0.9587999999999999	0.03560000000000001	0.0044	0.001	0.0002	0.0
11712.SUBJECT32.ORAL.714	0.0004	0.23080000000000003	0.7676000000000001	0.0002	0.001	0.0
11713.17.S.17E	0.0088	0.0006000000000000001	0.8750000000000002	0.0012000000000000001	0.0014	0.11300000000000002
11713.4.O.4C	0.0006000000000000001	0.0006000000000000001	0.9964000000000001	0.0	0.0018000000000000002	0.0006000000000000001
11713.12.S.12C	0.011	0.012	0.8453999999999999	0.0008	0.1294	0.0014
11712.SUBJECT40.ORAL.885	0.003	0.022399999999999996	0.9598000000000001	0.003	0.0028000000000000004	0.009
11713.11.S.11A	0.007000000000000001	0.005	0.15619999999999998	0.007600000000000001	0.046200000000000005	0.7779999999999999
11712.SUBJECT12.ORAL.68	0.001	0.8026000000000002	0.19399999999999998	0.0006000000000000001	0.0018000000000000002	0.0
11712.SUBJECT8.SKIN.1145	0.044800000000000006	0.4962	0.17159999999999997	0.012999999999999998	0.19599999999999998	0.0784
11713.18.O.18F	0.001	0.9494	0.0386	0.0	0.0018000000000000002	0.009200000000000002
11712.SUBJECT21.STOOL.458	0.9857999999999999	0.0	0.004600000000000001	0.008000000000000002	0.0016	0.0
11713.16.F.16E	0.03219999999999999	0.0064	0.42300000000000004	0.09839999999999999	0.0054	0.4346
11712.SUBJECT33.SKIN.725	0.0012000000000000001	0.10840000000000001	0.5312	0.006599999999999999	0.0004	0.35219999999999996
11712.SUBJECT42.ORAL.993	0.1366	0.14179999999999998	0.04859999999999999	0.19579999999999997	0.039999999999999994	0.4372
11713.13.F.13C	0.0002	0.0018000000000000002	0.23200000000000004	0.07859999999999999	0.0027999999999999995	0.6846
11713.10.F.10A	0.08719999999999999	0.003999999999999999	0.28559999999999997	0.0818	0.0002	0.5412000000000001
11712.SUBJECT17.ORAL.217	0.014399999999999996	0.007200000000000001	0.9364000000000001	0.0176	0.008600000000000002	0.015799999999999998
11712.SUBJECT27.STOOL.582	0.9962	0.0	0.0032	0.0	0.0006000000000000001	0.0
11713.16.F.16B	0.0064	0.012	0.06020000000000001	0.0492	0.0004	0.8717999999999998
11713.13.F.13D	0.027000000000000003	0.001	0.4316000000000001	0.054000000000000006	0.0002	0.4862
11712.SUBJECT27.ORAL.575	0.1426	0.15419999999999998	0.3814	0.00020000000000000004	0.06400000000000002	0.25759999999999994
11712.SUBJECT39.ORAL.828	0.0002	0.0334	0.6973999999999999	0.011200000000000002	0.0002	0.2576
11712.SUBJECT29.SKIN.615	0.0142	0.1046	0.7608	0.0088	0.04959999999999999	0.06200000000000001
11713.1.F.1A	0.0038000000000000004	0.0418	0.1262	0.1352	0.0002	0.6928000000000001
11712.SUBJECT7.ORAL.1103	0.015600000000000003	0.7078000000000001	0.18639999999999998	0.002800000000000001	0.0	0.0874
11712.SUBJECT32.ORAL.713	0.001	0.10600000000000001	0.8799999999999999	0.0012000000000000001	0.001	0.0108
11712.SUBJECT17.SKIN.228	0.0008	0.013000000000000001	0.977	0.0006000000000000001	0.0054	0.0032
11713.17.S.17B	0.007200000000000001	0.05319999999999999	0.35	0.07699999999999999	0.0	0.5126000000000001
11712.SUBJECT40.ORAL.882	0.001	0.007600000000000001	0.0152	0.0016	0.0004	0.9742
11713.12.S.12D	0.0064	0.0422	0.6812	0.0002	0.23159999999999997	0.0384
11713.4.O.4D	0.0006000000000000001	0.0006000000000000001	0.9959999999999999	0.0	0.001	0.0018000000000000002
11713.11.S.11F	0.0018000000000000002	0.0028000000000000004	0.8632	0.021199999999999997	0.0034000000000000002	0.10759999999999999
11712.SUBJECT29.STOOL.618	0.576	0.0006000000000000001	0.0002	0.4178	0.0004	0.005
11712.SUBJECT42.SKIN.1005	0.0144	0.26280000000000003	0.6529999999999999	0.0048000000000000004	0.06300000000000001	0.002
11712.SUBJECT9.STOOL.1211	0.0014	0.0008	0.9886000000000001	0.0	0.008000000000000002	0.0012000000000000001
11712.SUBJECT4.STOOL.867	0.022000000000000002	0.5182	0.4568	0.001	0.002	0.0
11712.SUBJECT38.SKIN.817	0.0016	0.0032	0.9917999999999999	0.0	0.002	0.0014
11712.SUBJECT43.SKIN.1046	0.0004	0.0008	0.9962	0.0	0.0004	0.0022
11713.12.O.12C	0.001	0.001	0.9972	0.0	0.0008	0.0
11713.8.S.8F	0.0014	0.0002	0.9902000000000001	0.0014	0.001	0.0058
11713.11.O.11A	0.0048000000000000004	0.0014	0.21960000000000002	0.1024	0.0002	0.6716000000000001
11712.SUBJECT30.STOOL.688	0.0186	0.07339999999999999	0.016800000000000002	0.0004	0.006	0.8847999999999999
11712.SUBJECT28.ORAL.590	0.0008	0.8944000000000003	0.088	0.0004	0.0020000000000000005	0.014400000000000001
11712.SUBJECT25.ORAL.535	0.0002	0.9818	0.0172	0.0002	0.0002	0.0004
11712.SUBJECT36.STOOL.784	0.458	0.018000000000000002	0.2076	0.0024000000000000002	0.0021999999999999997	0.31179999999999997
11713.18.S.18F	0.0008	0.0008	0.9806000000000001	0.0004	0.017199999999999997	0.0002
11712.SUBJECT37.SKIN.799	0.0012000000000000001	0.016	0.9814	0.0	0.0014	0.0
11712.SUBJECT17.SKIN.226	0.022399999999999996	0.0126	0.6971999999999999	0.0027999999999999995	0.0738	0.19119999999999998
11712.SUBJECT25.ORAL.532	0.0004	0.9825999999999999	0.016600000000000004	0.0	0.0002	0.0002
11712.SUBJECT34.ORAL.730	0.31200000000000006	0.5862	0.0928	0.0008000000000000001	0.008	0.00020000000000000004
11712.SUBJECT36.STOOL.783	0.0048000000000000004	0.0002	0.8064	0.0178	0.1264	0.044399999999999995
11713.18.S.18A	0.0014	0.0002	0.8785999999999999	0.011399999999999997	0.0028000000000000004	0.1056
11712.SUBJECT12.SKIN.81	0.0002	0.0	0.9969999999999999	0.0	0.0028000000000000004	0.0
11712.SUBJECT15.ORAL.147	0.0	0.2504	0.008000000000000002	0.0	0.0002	0.7414
11712.SUBJECT11.STOOL.63	0.9792	0.0002	0.0016	0.018799999999999997	0.0002	0.0
11712.SUBJECT42.SKIN.1002	0.001	0.0	0.9925999999999998	0.0016	0.0042	0.0006000000000000001
11712.SUBJECT12.ORAL.66	0.012	0.06540000000000001	0.9194000000000002	0.0026000000000000003	0.0006000000000000001	0.0
11712.SUBJECT22.SKIN.471	0.0066	0.006800000000000002	0.836	0.043	0.0018000000000000002	0.1058
11712.SUBJECT10.ORAL.37	0.005	0.8363999999999999	0.1566	0.001	0.001	0.0
11712.SUBJECT21.STOOL.456	0.09979999999999999	0.009600000000000001	0.054200000000000005	0.6638	0.022199999999999998	0.1504
11713.17.O.17B	0.0444	0.004399999999999999	0.10700000000000001	0.09019999999999997	0.0106	0.7434000000000001
11713.12.O.12D	0.0002	0.0012000000000000001	0.9952	0.0002	0.002	0.0012000000000000001
11713.8.S.8A	0.0012000000000000001	0.0008	0.8375999999999999	0.006399999999999999	0.0014	0.15259999999999999
11712.SUBJECT39.STOOL.837	0.19999999999999998	0.0182	0.4424	0.03300000000000001	0.0032	0.3032
11713.14.F.14A	0.012199999999999999	0.0068000000000000005	0.6586000000000001	0.048799999999999996	0.001	0.2726
11713.12.F.12E	0.0392	0.001	0.9544	0.0002	0.003999999999999999	0.0012000000000000001
11712.SUBJECT36.SKIN.781	0.0006000000000000001	0.055400000000000005	0.9357999999999999	0.0008	0.004000000000000001	0.0034000000000000002
11712.SUBJECT39.ORAL.830	0.0002	0.9902000000000001	0.0021999999999999997	0.0016	0.0	0.0058000000000000005
11712.SUBJECT28.ORAL.586	0.001	0.0006000000000000001	0.9968	0.0	0.001	0.0006000000000000001
11712.SUBJECT24.STOOL.523	0.8412000000000001	0.0008	0.0020000000000000005	0.1512	0.0004	0.0044
11712.SUBJECT1.SKIN.11	0.0	0.0376	0.6382000000000001	0.0038000000000000004	0.0002	0.32020000000000004
11712.SUBJECT4.SKIN.852	0.0	0.0028000000000000004	0.8427999999999999	0.0022	0.0004	0.1518
11713.15.S.15A	0.05700000000000001	0.0224	0.34540000000000004	0.0216	0.0156	0.538
11713.5.O.5C	0.018	0.0022	0.7699999999999999	0.07319999999999999	0.0116	0.125
11712.SUBJECT9.STOOL.1207	0.49539999999999995	0.0012000000000000001	0.49539999999999995	0.004000000000000001	0.0021999999999999997	0.0018000000000000002
11713.16.S.16C	0.044	0.004000000000000001	0.5398	0.046799999999999994	0.008800000000000002	0.3565999999999999
11713.13.S.13E	0.0	0.0036000000000000003	0.49379999999999996	0.004	0.0022000000000000006	0.49640000000000006
11713.8.F.8F	0.9506	0.001	0.0424	0.0024000000000000002	0.0006000000000000001	0.003
11712.SUBJECT1.SKIN.16	0.09799999999999999	0.0014	0.8974000000000002	0.0	0.0018000000000000002	0.0014
11712.SUBJECT35.ORAL.754	0.0014	0.0002	0.9952000000000002	0.0	0.0028000000000000004	0.0004
11712.SUBJECT4.SKIN.855	0.0014	0.0004	0.9171999999999999	0.0	0.0016	0.0794
11712.SUBJECT24.SKIN.515	0.024	0.1568	0.3736	0.14739999999999998	0.1568	0.1414
11712.SUBJECT14.ORAL.123	0.0002	0.7962	0.17319999999999997	0.0	0.001	0.029400000000000003
11712.SUBJECT43.STOOL.1064	0.9936	0.0024000000000000002	0.0016	0.0	0.0024000000000000002	0.0
11713.15.S.15F	0.0	0.0008	0.9976	0.0	0.0012000000000000001	0.0004
11713.16.S.16D	0.0012000000000000001	0.0	0.9962	0.0002	0.0012000000000000001	0.0012000000000000001
11713.5.O.5D	0.0020000000000000005	0.0006000000000000001	0.9895999999999999	0.005	0.0020000000000000005	0.0008
11713.13.S.13B	0.008400000000000001	0.0030000000000000005	0.5636	0.0264	0.008200000000000002	0.3904000000000001
11712.SUBJECT12.ORAL.70	0.0004	0.8492	0.1488	0.0	0.0008	0.0008
11713.8.F.8A	0.0068000000000000005	0.0012000000000000001	0.15839999999999996	0.05720000000000001	0.0	0.7764000000000001
11712.SUBJECT12.STOOL.98	0.9743999999999999	0.0126	0.008599999999999998	0.0002	0.0012000000000000001	0.003
11713.12.F.12B	0.9924	0.0	0.0	0.0002	0.0058	0.0016
11712.SUBJECT23.ORAL.487	0.0	0.9823999999999999	0.0166	0.0	0.0002	0.0008
11712.SUBJECT24.STOOL.524	0.9942	0.0006000000000000001	0.0016	0.0028	0.0008	0.0
11712.SUBJECT3.SKIN.630	0.027600000000000003	0.014799999999999999	0.7796000000000001	0.001	0.0004	0.17659999999999995
11712.SUBJECT13.ORAL.109	0.0024000000000000002	0.4	0.028600000000000004	0.0014	0.0006000000000000001	0.567
11712.SUBJECT8.STOOL.1161	0.9928000000000001	0.0	0.0064	0.0	0.0006000000000000001	0.0002
11712.SUBJECT17.ORAL.206	0.002	0.06420000000000001	0.659	0.001	0.08519999999999997	0.18859999999999996
11712.SUBJECT19.SKIN.355	0.0064	0.0004	0.9896	0.0018000000000000002	0.0016	0.0002
11712.SUBJECT12.STOOL.96	0.9940000000000001	0.0004	0.0006000000000000001	0.004600000000000001	0.0004	0.0
11713.1.S.1F	0.0008	0.0006000000000000001	0.9650000000000001	0.0002	0.0022000000000000006	0.031200000000000006
11712.SUBJECT17.SKIN.239	0.0020000000000000005	0.0006000000000000001	0.861	0.001	0.005200000000000001	0.1302
11713.15.O.15A	0.0376	0.018199999999999997	0.2132	0.1024	0.0024000000000000002	0.6262000000000001
11713.13.O.13E	0.005	0.001	0.10979999999999998	0.08399999999999999	0.001	0.7992
11712.SUBJECT14.STOOL.140	0.8796000000000002	0.0422	0.006799999999999999	0.002	0.0016	0.06780000000000001
11712.SUBJECT39.STOOL.839	0.004200000000000001	0.9948	0.0006000000000000001	0.0004	0.0	0.0
11712.SUBJECT35.SKIN.762	0.0024000000000000007	0.0016	0.9917999999999999	0.0	0.0038000000000000004	0.0004
11713.15.O.15F	0.0006000000000000001	0.0006000000000000001	0.9928000000000001	0.004000000000000001	0.0020000000000000005	0.0
11713.18.F.18G	0.9513999999999999	0.0008	0.0416	0.0002	0.005800000000000001	0.0002
11713.16.O.16D	0.0132	0.015200000000000002	0.24100000000000002	0.1324	0.0004	0.5977999999999999
11713.13.O.13B	0.008199999999999999	0.0082	0.084	0.129	0.0004	0.7702
11712.SUBJECT28.ORAL.588	0.0006000000000000001	0.06920000000000001	0.8065999999999999	0.0020000000000000005	0.0024000000000000002	0.11919999999999997
11712.SUBJECT21.SKIN.452	0.0006000000000000001	0.003	0.8911999999999999	0.0262	0.0012000000000000001	0.0778
11712.SUBJECT19.SKIN.352	0.010400000000000001	0.0196	0.8873999999999999	0.0174	0.0004	0.06480000000000001
11712.SUBJECT9.ORAL.1172	0.001	0.001	0.9958	0.0	0.0014	0.0008
11712.SUBJECT8.ORAL.1131	0.9119999999999999	0.0004	0.08499999999999999	0.0	0.0022	0.0004
11712.SUBJECT38.ORAL.805	0.0	0.9926000000000001	0.007400000000000001	0.0	0.0	0.0
11713.3.O.3F	0.0008	0.0073999999999999995	0.9072000000000001	0.027200000000000002	0.0404	0.017
11713.20.F.20E	0.022	0.0002	0.9771999999999998	0.0	0.0006000000000000001	0.0
11713.25.F.25C	0.0006000000000000001	0.0008	0.9119999999999999	0.0	0.0020000000000000005	0.08459999999999998
11712.SUBJECT10.STOOL.47	0.8622	0.0048000000000000004	0.0522	0.0014	0.0004	0.07899999999999999
11713.21.S.21E	0.0006000000000000001	0.0004	0.9778	0.011999999999999999	0.0022000000000000006	0.007000000000000001
11712.SUBJECT29.ORAL.609	0.06299999999999999	0.2424	0.29919999999999997	0.18259999999999996	0.028600000000000004	0.18419999999999997
11712.SUBJECT18.ORAL.272	0.0006000000000000001	0.0002	0.9946000000000002	0.0	0.0034000000000000002	0.0012000000000000001
11712.SUBJECT26.ORAL.558	0.9537999999999999	0.0024000000000000002	0.021200000000000004	0.0004	0.0020000000000000005	0.020200000000000003
11712.SUBJECT30.SKIN.665	0.0022000000000000006	0.0022	0.9922000000000001	0.0	0.0028000000000000004	0.0006000000000000001
11712.SUBJECT42.STOOL.1020	0.7626000000000002	0.004200000000000001	0.0006000000000000001	0.0126	0.0026	0.21739999999999998
11713.4.S.4B	0.08879999999999998	0.0186	0.2899999999999999	0.1492	0.007600000000000001	0.4458000000000001
11713.21.S.21B	0.0086	0.06780000000000001	0.1102	0.06940000000000002	0.007800000000000001	0.7362
11712.SUBJECT18.ORAL.275	0.0	0.0004	0.994	0.0004	0.0020000000000000005	0.0032
11712.SUBJECT6.ORAL.1091	0.0	0.9902	0.009600000000000001	0.0002	0.0	0.0
11712.SUBJECT43.ORAL.1040	0.1028	0.15319999999999998	0.18219999999999997	0.28040000000000004	0.0012000000000000001	0.28020000000000006
11712.SUBJECT14.ORAL.118	0.01	0.1692	0.6378	0.0006000000000000001	0.0528	0.12960000000000002
11713.4.S.4E	0.004000000000000001	0.0004	0.9692000000000001	0.0106	0.0018000000000000002	0.014000000000000002
11712.SUBJECT14.SKIN.127	0.0	0.08	0.7323999999999999	0.0018000000000000002	0.07780000000000001	0.10800000000000001
11712.SUBJECT9.SKIN.1188	0.0012000000000000001	0.008000000000000002	0.9202000000000001	0.0014	0.06699999999999999	0.0022
11712.SUBJECT24.ORAL.511	0.0002	0.9571999999999999	0.0422	0.0002	0.0002	0.0
11713.25.F.25D	0.0018000000000000002	0.0	0.9516	0.0	0.0024000000000000002	0.04419999999999999
11712.SUBJECT16.ORAL.156	0.046599999999999996	0.0624	0.4306000000000001	0.044000000000000004	0.0108	0.40560000000000007
11712.SUBJECT41.SKIN.962	0.0008	0.0006000000000000001	0.9958	0.0002	0.0014	0.0012000000000000001
11712.SUBJECT41.STOOL.969	0.9912000000000003	0.007800000000000001	0.0008	0.0002	0.0	0.0
11712.SUBJECT43.STOOL.1080	0.47000000000000003	0.0018000000000000002	0.004600000000000001	0.37960000000000005	0.0032	0.14079999999999998
11712.SUBJECT43.SKIN.1062	0.001	0.0028	0.9920000000000002	0.0	0.0016	0.0026
11712.SUBJECT24.SKIN.520	0.0004	0.0028	0.9922000000000001	0.0002	0.0042	0.0002
11712.SUBJECT14.SKIN.129	0.003	0.008	0.9511999999999998	0.0008	0.0018000000000000002	0.035199999999999995
11713.21.O.21E	0.0012000000000000001	0.0184	0.3726	0.1624	0.0016	0.4438000000000001
11712.SUBJECT9.SKIN.1186	0.0002	0.0054	0.4526	0.008000000000000002	0.18319999999999997	0.35059999999999997
11712.SUBJECT16.ORAL.158	0.0008	0.010199999999999997	0.9872	0.0	0.0018000000000000002	0.0
11712.SUBJECT35.STOOL.765	0.4170000000000001	0.0008	0.43879999999999997	0.014400000000000001	0.0014	0.1276
11712.SUBJECT1.ORAL.2	0.0364	0.49640000000000006	0.16179999999999997	0.0314	0.0158	0.2582
11712.SUBJECT40.STOOL.924	0.007400000000000001	0.039999999999999994	0.8622	0.0016	0.0	0.08879999999999998
11712.SUBJECT28.STOOL.603	0.8539999999999999	0.0	0.0024000000000000002	0.1424	0.0008	0.0004
11713.5.F.5B	0.0004	0.0002	0.9972	0.0002	0.0014	0.0006000000000000001
11712.SUBJECT25.STOOL.552	0.7404	0.0014	0.0062	0.251	0.001	0.0
11712.SUBJECT18.SKIN.295	0.0004	0.0002	0.9982	0.0	0.0012000000000000001	0.0
11713.21.O.21B	0.0548	0.0082	0.11379999999999998	0.12040000000000002	0.0128	0.6900000000000002
11712.SUBJECT23.STOOL.501	0.0058000000000000005	0.0632	0.06839999999999999	0.0032	0.0018000000000000002	0.8575999999999999
11712.SUBJECT30.ORAL.654	0.006	0.051000000000000004	0.2032	0.023399999999999997	0.0118	0.7045999999999999
11712.SUBJECT1.ORAL.5	0.0	0.9832000000000001	0.0168	0.0	0.0	0.0
11712.SUBJECT10.STOOL.49	0.0022	0.0066	0.9872000000000002	0.0004	0.0018000000000000002	0.0018000000000000002
11712.SUBJECT28.STOOL.604	0.9767999999999999	0.0	0.0126	0.0073999999999999995	0.0026000000000000003	0.0006000000000000001
11713.5.F.5E	0.5997999999999999	0.0004	0.16359999999999997	0.0002	0.0066	0.22940000000000005
11712.SUBJECT35.SKIN.759	0.029000000000000005	0.3768	0.3776	0.058600000000000006	0.008799999999999999	0.14919999999999997
11712.SUBJECT18.SKIN.292	0.0004	0.007400000000000001	0.9399999999999998	0.0	0.0006000000000000001	0.0516
11712.SUBJECT29.ORAL.607	0.0	0.0020000000000000005	0.1606	0.0004	0.784	0.053000000000000005
11712.SUBJECT26.ORAL.556	0.0020000000000000005	0.07139999999999999	0.14559999999999998	0.0016	0.0006000000000000001	0.7788
11712.SUBJECT3.STOOL.637	0.9468	0.045799999999999993	0.005	0.001	0.0014	0.0
11712.SUBJECT34.ORAL.731	0.0018000000000000002	0.9846	0.013399999999999999	0.0	0.0002	0.0
11712.SUBJECT36.STOOL.782	0.009600000000000001	0.0	0.8328	0.0258	0.0	0.1318
11712.SUBJECT25.ORAL.533	0.0	0.9875999999999999	0.0088	0.0022	0.0	0.0014
11712.SUBJECT15.ORAL.146	0.007400000000000001	0.6023999999999999	0.1258	0.006	0.0034000000000000002	0.255
